2025-08-12T19:07:57.175295Z,JustinSane,51030,manual_review,collected only 0% of reported (0_59%)
2025-08-12T19:07:58.797460Z,Belartas,51342,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:00.676183Z,YOH,52700,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:05.760382Z,KiraYoshikage,53032,manual_review,collected only 5% of reported (5_63%)
2025-08-12T19:08:07.820505Z,orion2025,54652,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:09.603261Z,angrygirl,54948,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:14.840466Z,Kurunyo,55446,manual_review,collected only 0% of reported (0_92%)
2025-08-12T19:08:20.176206Z,Mink,56071,manual_review,collected only 0% of reported (0_98%)
2025-08-12T19:08:22.353440Z,Avrill,57129,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:24.198932Z,artb,57494,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:25.720324Z,edythe,57520,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:33.265392Z,DeathkaiserG,58755,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:37.724191Z,ravenlok,58978,manual_review,collected only 0% of reported (0_97%)
2025-08-12T19:08:39.394244Z,Suteishii143,60306,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:44.322804Z,CleitonSama,61525,manual_review,collected only 0% of reported (0_37%)
2025-08-12T19:08:45.823607Z,Ele-chan,61785,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:48.250914Z,Kejila,62756,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:50.261523Z,-Houkiboshi-,63670,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:52.019911Z,Rambyte,63989,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:54.312354Z,alucard071,65408,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:08:55.889082Z,Legioner,66609,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:02.330942Z,Totinona,67355,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:03.904395Z,MikeTronic,68590,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:05.830987Z,HaohmaruHL,69325,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:10.312292Z,Hylia,69867,manual_review,collected only 1% of reported (1_58%)
2025-08-12T19:09:12.276655Z,Kalyoj,70381,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:14.261300Z,Misya,71042,manual_review,reported>0 but collected==0 (private/blocked)
2025-08-12T19:09:19.247148Z,Rickyjc,71507,manual_review,collected only 0% of reported (0_82%)
